id,exp_id,"subject_id","stage","cond",trial_idx,task_id,"task","optionA","optionB","optionC","optionD","correct_answer","recorded_answer",recorded_accuracy,recorded_time_to_action,recorded_time_to_submit,"recorded_action_result",recorded_action_count,"timestamp"
788,12,"1033F4","pre",NULL,3,12,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=nv/15",0,25779,34105,NULL,NULL,"2015-03-06 09:38:22"
789,12,"4218CE","pre",NULL,1,19,"rx+h=7x",NULL,NULL,NULL,NULL,"h/(7-r)=x","-r-h/-6=x",0,76238,97625,NULL,NULL,"2015-03-06 09:38:36"
790,12,"FB7344","pre",NULL,6,10,"t*(15+x)=w",NULL,NULL,NULL,NULL,"x=w/t-15","x=w/t-15",1,12113,18914,NULL,NULL,"2015-03-06 09:38:37"
791,12,"337206","pre",NULL,8,6,"p=9+x/a",NULL,NULL,NULL,NULL,"(p-9)*a=x","3=x",0,20245,21252,NULL,NULL,"2015-03-06 09:38:38"
792,12,"1033F4","pre",NULL,4,6,"8=r+x/a",NULL,NULL,NULL,NULL,"(8-r)*a=x","(8-r)a=x",1,6710,20168,NULL,NULL,"2015-03-06 09:38:42"
793,12,"FB7344","pre",NULL,7,11,"-14/x=1/q",NULL,NULL,NULL,NULL,"-14q=x","-14q=x",1,8101,11026,NULL,NULL,"2015-03-06 09:38:49"
794,12,"FB7344","pre",NULL,8,0,"x-k=3",NULL,NULL,NULL,NULL,"x=3+k","x=3+k",1,3698,8085,NULL,NULL,"2015-03-06 09:38:57"
795,12,"1033F4","pre",NULL,5,15,"hx+nx=13",NULL,NULL,NULL,NULL,"x=13/(h+n)","x=13/(h+n)",1,7473,26835,NULL,NULL,"2015-03-06 09:39:10"
796,12,"4218CE","pre",NULL,2,13,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=6+p/e",0,27790,50208,NULL,NULL,"2015-03-06 09:39:27"
797,12,"337206","pre",NULL,9,19,"8x+p=ex",NULL,NULL,NULL,NULL,"p/(e-8)=x","4=x",0,52963,53874,NULL,NULL,"2015-03-06 09:39:32"
798,12,"FB7344","pre",NULL,9,16,"14=bx-r-xm",NULL,NULL,NULL,NULL,"(14+r)/(b-m)=x","14/(b-m)+r",0,28028,37301,NULL,NULL,"2015-03-06 09:39:35"
799,12,"1033F4","pre",NULL,6,10,"d*(3+x)=k",NULL,NULL,NULL,NULL,"x=k/d-3","x=(k/d)-3",0,7090,30834,NULL,NULL,"2015-03-06 09:39:41"
800,12,"1033F4","pre",NULL,7,11,"-b/x=1/12",NULL,NULL,NULL,NULL,"-b*12=x","-72=x",0,12910,22056,NULL,NULL,"2015-03-06 09:40:04"
801,12,"337206","pre",NULL,10,12,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=5",0,53319,54462,NULL,NULL,"2015-03-06 09:40:27"
802,12,"1033F4","pre",NULL,8,19,"8x+p=ex",NULL,NULL,NULL,NULL,"p/(e-8)=x","p/(e-8)=x",1,9402,28233,NULL,NULL,"2015-03-06 09:40:32"
803,12,"337206","pre",NULL,11,7,"n=16*x-h",NULL,NULL,NULL,NULL,"(n+h)/16=x","2=x",0,6116,6844,NULL,NULL,"2015-03-06 09:40:34"
804,12,"1033F4","pre",NULL,9,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=s+3",1,5592,9152,NULL,NULL,"2015-03-06 09:40:42"
805,12,"1033F4","pre",NULL,10,7,"n=16*x-h",NULL,NULL,NULL,NULL,"(n+h)/16=x","(n+h)/16=x",1,4007,15507,NULL,NULL,"2015-03-06 09:40:58"
806,12,"FB7344","pre",NULL,10,18,"p=x/12-tx",NULL,NULL,NULL,NULL,"p/(1/12-t)=x","12p/(1-12t",0,24497,96436,NULL,NULL,"2015-03-06 09:41:12"
807,12,"337206","pre",NULL,12,8,"8=(r+x)/k",NULL,NULL,NULL,NULL,"8k-r=x","6=x",0,37443,38120,NULL,NULL,"2015-03-06 09:41:13"
808,12,"1033F4","pre",NULL,11,14,"10/(x+q)=f",NULL,NULL,NULL,NULL,"10/f-q=x","(10/f)-q=x",0,8183,19767,NULL,NULL,"2015-03-06 09:41:18"
809,12,"1033F4","pre",NULL,12,5,"-r*x=9",NULL,NULL,NULL,NULL,"x=9/-r","x=-9/r",0,4305,11665,NULL,NULL,"2015-03-06 09:41:30"
810,12,"337206","pre",NULL,13,14,"10/(x+q)=f",NULL,NULL,NULL,NULL,"10/f-q=x","5=x",0,5319,25582,NULL,NULL,"2015-03-06 09:41:39"
811,12,"1033F4","pre",NULL,13,8,"8=(r+x)/k",NULL,NULL,NULL,NULL,"8k-r=x","8k-r=x",1,5400,9799,NULL,NULL,"2015-03-06 09:41:41"
812,12,"1033F4","pre",NULL,14,3,"x/-6=m",NULL,NULL,NULL,NULL,"x=-6m","x=-6m",1,3952,7729,NULL,NULL,"2015-03-06 09:41:49"
813,12,"FB7344","pre",NULL,11,14,"r/(x+16)=v",NULL,NULL,NULL,NULL,"r/v-16=x","r/v-16=x",1,32437,41071,NULL,NULL,"2015-03-06 09:41:54"
814,12,"337206","pre",NULL,14,10,"d*(3+x)=k",NULL,NULL,NULL,NULL,"x=k/d-3","x=4",0,18893,19644,NULL,NULL,"2015-03-06 09:41:59"
815,12,"337206","pre",NULL,15,16,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","2=x",0,6026,6986,NULL,NULL,"2015-03-06 09:42:07"
816,12,"4218CE","pre",NULL,3,17,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=2(15-m)",0,140696,162036,NULL,NULL,"2015-03-06 09:42:10"
817,12,"FB7344","pre",NULL,12,7,"b=t*x-11",NULL,NULL,NULL,NULL,"(b+11)/t=x","b/t+11=x",0,13884,18680,NULL,NULL,"2015-03-06 09:42:13"
818,12,"1033F4","pre",NULL,15,18,"e=x/8-tx",NULL,NULL,NULL,NULL,"e/(1/8-t)=x","e/((1/8)-t",0,12867,30205,NULL,NULL,"2015-03-06 09:42:20"
819,12,"337206","pre",NULL,16,11,"-14/x=1/q",NULL,NULL,NULL,NULL,"-14q=x","7=x",0,19824,21495,NULL,NULL,"2015-03-06 09:42:29"
820,12,"337206","pre",NULL,17,1,"7=c+x",NULL,NULL,NULL,NULL,"7-c=x","2=x",0,5442,6474,NULL,NULL,"2015-03-06 09:42:36"
821,12,"1033F4","pre",NULL,16,1,"7=c+x",NULL,NULL,NULL,NULL,"7-c=x","/-c=x",0,10294,15646,NULL,NULL,"2015-03-06 09:42:36"
822,12,"FB7344","pre",NULL,13,17,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=m/14",1,29311,32155,NULL,NULL,"2015-03-06 09:42:46"
823,12,"337206","pre",NULL,18,3,"x/-6=m",NULL,NULL,NULL,NULL,"x=-6m","x=12",0,10095,11150,NULL,NULL,"2015-03-06 09:42:47"
824,12,"337206","pre",NULL,19,5,"-r*x=9",NULL,NULL,NULL,NULL,"x=9/-r","x=3",0,6152,7392,NULL,NULL,"2015-03-06 09:42:55"
825,12,"1033F4","pre",NULL,17,13,"r=9+t/x",NULL,NULL,NULL,NULL,"x=t/(r-9)","x=t/(r-9)",1,11563,22147,NULL,NULL,"2015-03-06 09:42:59"
826,12,"FB7344","pre",NULL,14,9,"s=10/x",NULL,NULL,NULL,NULL,"x=10/s","x=10/s",1,11735,14988,NULL,NULL,"2015-03-06 09:43:01"
827,12,"4218CE","pre",NULL,4,15,"hx+nx=13",NULL,NULL,NULL,NULL,"x=13/(h+n)","x=13/2n",0,45751,54936,NULL,NULL,"2015-03-06 09:43:05"
828,12,"1033F4","pre",NULL,18,9,"s=10/x",NULL,NULL,NULL,NULL,"x=10/s","x=10/s",1,3808,7035,NULL,NULL,"2015-03-06 09:43:06"
829,12,"1033F4","pre",NULL,19,2,"m=x/13",NULL,NULL,NULL,NULL,"m13=x","13m=x",0,2517,4485,NULL,NULL,"2015-03-06 09:43:11"
830,12,"FB7344","pre",NULL,15,13,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=p/(e-6)",1,16259,22205,NULL,NULL,"2015-03-06 09:43:24"
831,12,"FB7344","pre",NULL,16,6,"p=9+x/a",NULL,NULL,NULL,NULL,"(p-9)*a=x","a(p-9)=x",0,16599,24316,NULL,NULL,"2015-03-06 09:43:49"
832,12,"4218CE","pre",NULL,5,14,"r/(x+16)=v",NULL,NULL,NULL,NULL,"r/v-16=x","r-v-16=x",0,40470,53487,NULL,NULL,"2015-03-06 09:43:59"
833,12,"FB7344","pre",NULL,17,12,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=vn/15",0,11874,15598,NULL,NULL,"2015-03-06 09:44:05"
834,12,"4218CE","pre",NULL,6,0,"x-k=3",NULL,NULL,NULL,NULL,"x=3+k","x=3+k",1,5008,17160,NULL,NULL,"2015-03-06 09:44:17"
835,12,"FB7344","pre",NULL,18,1,"7=c+x",NULL,NULL,NULL,NULL,"7-c=x","7-c=x",1,12833,15246,NULL,NULL,"2015-03-06 09:44:21"
836,12,"FB7344","pre",NULL,19,19,"rx+h=7x",NULL,NULL,NULL,NULL,"h/(7-r)=x","h/(7-r)=x",1,14538,20689,NULL,NULL,"2015-03-06 09:44:42"
837,12,"4218CE","pre",NULL,7,16,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","f+b/13u=x",0,28949,140100,NULL,NULL,"2015-03-06 09:46:38"
838,12,"4218CE","pre",NULL,8,3,"x/-6=m",NULL,NULL,NULL,NULL,"x=-6m","x=-6m",1,24211,41329,NULL,NULL,"2015-03-06 09:47:19"
839,12,"4218CE","pre",NULL,9,11,"-b/x=1/12",NULL,NULL,NULL,NULL,"-b*12=x","-12b=x",0,27274,59921,NULL,NULL,"2015-03-06 09:48:20"
840,12,"4218CE","pre",NULL,10,4,"11=x*a",NULL,NULL,NULL,NULL,"11/a=x","11/a=x",1,10323,20517,NULL,NULL,"2015-03-06 09:48:41"
841,12,"4218CE","pre",NULL,11,8,"8=(r+x)/k",NULL,NULL,NULL,NULL,"8k-r=x","8k-r=x",1,6326,17472,NULL,NULL,"2015-03-06 09:48:59"
842,12,"4218CE","pre",NULL,12,18,"e=x/8-tx",NULL,NULL,NULL,NULL,"e/(1/8-t)=x","8e+t/2=x",0,6080,83689,NULL,NULL,"2015-03-06 09:50:23"
843,12,"4218CE","pre",NULL,13,12,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=vn/15",0,17076,22960,NULL,NULL,"2015-03-06 09:50:47"
844,12,"4218CE","pre",NULL,14,5,"-r*x=9",NULL,NULL,NULL,NULL,"x=9/-r","x=9+r",0,4741,8987,NULL,NULL,"2015-03-06 09:50:56"
845,12,"4218CE","pre",NULL,15,9,"s=10/x",NULL,NULL,NULL,NULL,"x=10/s","x=10s",0,10171,11194,NULL,NULL,"2015-03-06 09:51:08"
846,12,"4218CE","pre",NULL,16,2,"12=x/b",NULL,NULL,NULL,NULL,"12b=x","12b=x",1,6574,9572,NULL,NULL,"2015-03-06 09:51:18"
847,12,"4218CE","pre",NULL,17,6,"8=r+x/a",NULL,NULL,NULL,NULL,"(8-r)*a=x","a(8-r)=x",0,16136,42138,NULL,NULL,"2015-03-06 09:52:01"
848,12,"4218CE","pre",NULL,18,10,"d*(3+x)=k",NULL,NULL,NULL,NULL,"x=k/d-3","x=k-3d/d",0,16720,38341,NULL,NULL,"2015-03-06 09:52:40"
849,12,"4218CE","pre",NULL,19,7,"n=16*x-h",NULL,NULL,NULL,NULL,"(n+h)/16=x","n=h/16=x",0,6333,14640,NULL,NULL,"2015-03-06 09:52:55"
850,12,"1033F4","main","interactive",0,0,"x=13+e","e*x=13","e-x=13","x-e=13",NULL,"C","B",0,29468,35438,"e-x=13",5,"2015-03-06 09:55:40"
851,12,"1033F4","main","interactive",1,19,"x=m/13+d","x+d=m/13","x/m=1/13+d","-d+x=m/13",NULL,"C","C",0,26895,30696,"-d-(m/13)+x=0",2,"2015-03-06 09:56:20"
852,12,"337206","main","interactive",0,8,"(e+m)/14=x","e+m=x*14","e+m=x/14","e-m=x*14",NULL,"A","B",0,11856,14111,"(e+m)*14=x",1,"2015-03-06 09:56:29"
853,12,"5C7472","pre",NULL,0,16,"14=bx-r-xm",NULL,NULL,NULL,NULL,"(14+r)/(b-m)=x","14+s=x",0,32394,36169,NULL,NULL,"2015-03-06 09:56:44"
854,12,"5C7472","pre",NULL,1,6,"8=r+x/a",NULL,NULL,NULL,NULL,"(8-r)*a=x","=x",0,0,1101,NULL,NULL,"2015-03-06 09:56:45"
855,12,"5C7472","pre",NULL,2,4,"14=x*c",NULL,NULL,NULL,NULL,"14/c=x","=x",0,0,631,NULL,NULL,"2015-03-06 09:56:47"
856,12,"5C7472","pre",NULL,3,18,"p=x/12-tx",NULL,NULL,NULL,NULL,"p/(1/12-t)=x","=x",0,0,509,NULL,NULL,"2015-03-06 09:56:48"
857,12,"1033F4","main","interactive",2,25,"x*c=8*m","x*c=8/m","(x*c)/m=8","x*c*m=8",NULL,"B","B",0,14550,20097,"(x*c)/m=8",5,"2015-03-06 09:56:48"
858,12,"5C7472","pre",NULL,4,5,"-r*x=9",NULL,NULL,NULL,NULL,"x=9/-r","x=",0,0,1185,NULL,NULL,"2015-03-06 09:56:49"
859,12,"5C7472","pre",NULL,5,14,"10/(x+q)=f",NULL,NULL,NULL,NULL,"10/f-q=x","=x",0,0,781,NULL,NULL,"2015-03-06 09:56:51"
860,12,"5C7472","pre",NULL,6,13,"r=9+t/x",NULL,NULL,NULL,NULL,"x=t/(r-9)","x=",0,0,669,NULL,NULL,"2015-03-06 09:56:52"
861,12,"5C7472","pre",NULL,7,19,"rx+h=7x",NULL,NULL,NULL,NULL,"h/(7-r)=x","=x",0,0,508,NULL,NULL,"2015-03-06 09:56:53"
862,12,"5C7472","pre",NULL,8,8,"8=(b+x)/n",NULL,NULL,NULL,NULL,"8n-b=x","=x",0,0,970,NULL,NULL,"2015-03-06 09:56:54"
863,12,"5C7472","pre",NULL,9,17,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=",0,0,749,NULL,NULL,"2015-03-06 09:56:56"
864,12,"5C7472","pre",NULL,10,2,"m=x/13",NULL,NULL,NULL,NULL,"m13=x","=x",0,0,657,NULL,NULL,"2015-03-06 09:56:57"
865,12,"5C7472","pre",NULL,11,12,"16/m=c/x",NULL,NULL,NULL,NULL,"x=(cm)/16","x=",0,0,676,NULL,NULL,"2015-03-06 09:56:58"
866,12,"337206","main","interactive",1,39,"x=2-b/e","x*e=2-b","b/e+x=2","x+2=-(b/e)",NULL,"B","B",0,10961,20093,"(b/e)+x=2",6,"2015-03-06 09:56:58"
867,12,"5C7472","pre",NULL,12,15,"hx+nx=13",NULL,NULL,NULL,NULL,"x=13/(h+n)","x=",0,0,889,NULL,NULL,"2015-03-06 09:56:59"
868,12,"5C7472","pre",NULL,13,1,"7=c+x",NULL,NULL,NULL,NULL,"7-c=x","=x",0,0,661,NULL,NULL,"2015-03-06 09:57:00"
869,12,"5C7472","pre",NULL,14,3,"x/-6=m",NULL,NULL,NULL,NULL,"x=-6m","x=",0,0,732,NULL,NULL,"2015-03-06 09:57:02"
870,12,"5C7472","pre",NULL,15,7,"b=t*x-11",NULL,NULL,NULL,NULL,"(b+11)/t=x","=x",0,0,694,NULL,NULL,"2015-03-06 09:57:03"
871,12,"5C7472","pre",NULL,16,10,"d*(3+x)=k",NULL,NULL,NULL,NULL,"x=k/d-3","x=",0,0,1043,NULL,NULL,"2015-03-06 09:57:04"
872,12,"5C7472","pre",NULL,17,11,"-b/x=1/12",NULL,NULL,NULL,NULL,"-b*12=x","=x",0,0,496,NULL,NULL,"2015-03-06 09:57:05"
873,12,"5C7472","pre",NULL,18,9,"s=10/x",NULL,NULL,NULL,NULL,"x=10/s","x=",0,0,773,NULL,NULL,"2015-03-06 09:57:07"
874,12,"5C7472","pre",NULL,19,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=",0,0,854,NULL,NULL,"2015-03-06 09:57:08"
875,12,"337206","main","interactive",2,29,"(-c/11)*x=b","-c*x=b/11","-c/11=b/x","-c/11=b*x",NULL,"B","B",1,7751,10626,"(-c/11)*x=b",1,"2015-03-06 09:57:10"
876,12,"1033F4","main","interactive",3,34,"(15-w)*x=m","15-w=m*x","15-w=m/x","15-w=m+x",NULL,"B","B",1,23581,27364,"(15-w)*x=m",3,"2015-03-06 09:57:17"
877,12,"337206","main","interactive",3,36,"b/12-u=x","b/12=x+u","b/12=x*u","u+b/12=x",NULL,"A","B",0,5726,9380,"b/12=x*u",5,"2015-03-06 09:57:28"
878,12,"1033F4","main","interactive",4,54,"m+15=x(p-t)","m+15=p*x-x*t","m-15=p*x-t*x","m-15=p*x-t",NULL,"A","A",0,7828,16418,"m+15=p*x-x*t",2,"2015-03-06 09:57:42"
879,12,"337206","main","interactive",4,12,"x=15*w+b","x+b=15*w","x+15*w=b","x-b=15*w",NULL,"C","C",0,15565,19785,"x-b=15*w",3,"2015-03-06 09:57:57"
880,12,"337206","main","interactive",5,2,"7*c=x","7=x/c","7=c/x","x=7/c",NULL,"A","C",0,17547,25443,"-(7/c)+x=0",8,"2015-03-06 09:58:31"
881,12,"337206","main","interactive",6,11,"k-12=x*s","k=12+x*s","12-k=s*x","s*(k-12)=x",NULL,"A","A",1,8547,10809,"k-12=x*s",1,"2015-03-06 09:58:43"
882,12,"337206","main","interactive",7,41,"f/d=8-x","f=(8-x)/d","f=d(8-x)","f/d-x=8",NULL,"B","C",0,8190,8253,"8=(f/d)-x",1,"2015-03-06 09:59:00"
883,12,"337206","main","interactive",8,30,"x=11/(g+u)","x*11=1/(g+u)","x*(g+u)=11","x*g+u=11",NULL,"B","C",0,22059,24727,"x*g+u=11",5,"2015-03-06 09:59:33"
884,12,"50634F","pre",NULL,0,9,"w=12/x",NULL,NULL,NULL,NULL,"x=12/w","x=12w",0,5275,6505,NULL,NULL,"2015-03-06 09:59:44"
885,12,"6C0B50","pre",NULL,0,6,"8=r+x/a",NULL,NULL,NULL,NULL,"(8-r)*a=x","2=x",0,3218,3578,NULL,NULL,"2015-03-06 10:00:26"
886,12,"6C0B50","pre",NULL,1,7,"n=16*x-h",NULL,NULL,NULL,NULL,"(n+h)/16=x","3=x",0,1844,2347,NULL,NULL,"2015-03-06 10:00:29"
887,12,"6C0B50","pre",NULL,2,17,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=5",0,2807,4918,NULL,NULL,"2015-03-06 10:00:35"
888,12,"6C0B50","pre",NULL,3,4,"14=x*c",NULL,NULL,NULL,NULL,"14/c=x","7=x",0,3389,3781,NULL,NULL,"2015-03-06 10:00:39"
889,12,"6C0B50","pre",NULL,4,1,"7=c+x",NULL,NULL,NULL,NULL,"7-c=x","2=x",0,3314,3737,NULL,NULL,"2015-03-06 10:00:43"
890,12,"6C0B50","pre",NULL,5,14,"10/(x+q)=f",NULL,NULL,NULL,NULL,"10/f-q=x","5=x",0,2319,2670,NULL,NULL,"2015-03-06 10:00:46"
891,12,"6C0B50","pre",NULL,6,19,"8x+p=ex",NULL,NULL,NULL,NULL,"p/(e-8)=x","4=x",0,2388,2723,NULL,NULL,"2015-03-06 10:00:50"
892,12,"6C0B50","pre",NULL,7,8,"8=(r+x)/k",NULL,NULL,NULL,NULL,"8k-r=x","6=x",0,7860,8307,NULL,NULL,"2015-03-06 10:00:58"
893,12,"6C0B50","pre",NULL,8,10,"d*(3+x)=k",NULL,NULL,NULL,NULL,"x=k/d-3","x=2",0,12012,12299,NULL,NULL,"2015-03-06 10:01:11"
894,12,"50634F","pre",NULL,1,14,"r/(x+16)=v",NULL,NULL,NULL,NULL,"r/v-16=x","-rv-16=x",0,31456,90787,NULL,NULL,"2015-03-06 10:01:15"
895,12,"A9C9AF","pre",NULL,0,2,"m=x/13",NULL,NULL,NULL,NULL,"m13=x","13m=x",0,4853,7813,NULL,NULL,"2015-03-06 10:01:23"
896,12,"6C0B50","pre",NULL,9,12,"16/m=c/x",NULL,NULL,NULL,NULL,"x=(cm)/16","x=8",0,9046,13277,NULL,NULL,"2015-03-06 10:01:25"
897,12,"6C0B50","pre",NULL,10,13,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=3",0,6597,6900,NULL,NULL,"2015-03-06 10:01:32"
898,12,"50634F","pre",NULL,2,8,"8=(r+x)/k",NULL,NULL,NULL,NULL,"8k-r=x","8k-r=x",1,8576,17546,NULL,NULL,"2015-03-06 10:01:33"
899,12,"6C0B50","pre",NULL,11,3,"x/-6=m",NULL,NULL,NULL,NULL,"x=-6m","x=12",0,3318,3909,NULL,NULL,"2015-03-06 10:01:37"
900,12,"6C0B50","pre",NULL,12,16,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","4=x",0,2628,2963,NULL,NULL,"2015-03-06 10:01:40"
901,12,"6C0B50","pre",NULL,13,18,"e=x/8-tx",NULL,NULL,NULL,NULL,"e/(1/8-t)=x","4=x",0,3143,3543,NULL,NULL,"2015-03-06 10:01:44"
902,12,"6C0B50","pre",NULL,14,11,"-14/x=1/q",NULL,NULL,NULL,NULL,"-14q=x","7=x",0,4236,4611,NULL,NULL,"2015-03-06 10:01:50"
903,12,"A9C9AF","pre",NULL,1,19,"8x+p=ex",NULL,NULL,NULL,NULL,"p/(e-8)=x","p/(e-8)=x",1,5202,28065,NULL,NULL,"2015-03-06 10:01:52"
904,12,"6C0B50","pre",NULL,15,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=5",0,5055,5366,NULL,NULL,"2015-03-06 10:01:55"
905,12,"6C0B50","pre",NULL,16,5,"-15*x=m",NULL,NULL,NULL,NULL,"x=m/-15","x=2",0,4247,4998,NULL,NULL,"2015-03-06 10:02:01"
906,12,"0E0B41","pre",NULL,0,11,"-b/x=1/12",NULL,NULL,NULL,NULL,"-b*12=x","-12b=x",0,9968,12924,NULL,NULL,"2015-03-06 10:02:06"
907,12,"6C0B50","pre",NULL,17,15,"ex+6x=v",NULL,NULL,NULL,NULL,"x=v/(e+6)","x=3",0,4164,6572,NULL,NULL,"2015-03-06 10:02:08"
908,12,"6C0B50","pre",NULL,18,9,"w=12/x",NULL,NULL,NULL,NULL,"x=12/w","x=6",0,2828,3668,NULL,NULL,"2015-03-06 10:02:12"
909,12,"50634F","pre",NULL,3,10,"t*(15+x)=w",NULL,NULL,NULL,NULL,"x=w/t-15","x=w/t-15",1,26510,40238,NULL,NULL,"2015-03-06 10:02:14"
910,12,"A9C9AF","pre",NULL,2,18,"e=x/8-tx",NULL,NULL,NULL,NULL,"e/(1/8-t)=x","e/((1/8)-t",0,6844,22217,NULL,NULL,"2015-03-06 10:02:14"
911,12,"0E0B41","pre",NULL,1,5,"-15*x=m",NULL,NULL,NULL,NULL,"x=m/-15","x=m/-15",1,4752,8379,NULL,NULL,"2015-03-06 10:02:15"
912,12,"6C0B50","pre",NULL,19,2,"12=x/b",NULL,NULL,NULL,NULL,"12b=x","12=x",0,3720,8319,NULL,NULL,"2015-03-06 10:02:21"
913,12,"50634F","pre",NULL,4,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=s+3",1,5251,11655,NULL,NULL,"2015-03-06 10:02:26"
914,12,"A9C9AF","pre",NULL,3,6,"8=r+x/a",NULL,NULL,NULL,NULL,"(8-r)*a=x","a(8-r)=x",0,4525,14997,NULL,NULL,"2015-03-06 10:02:30"
915,12,"0E0B41","pre",NULL,2,15,"ex+6x=v",NULL,NULL,NULL,NULL,"x=v/(e+6)","x=v/(e+6)",1,4138,17641,NULL,NULL,"2015-03-06 10:02:33"
916,12,"A9C9AF","pre",NULL,4,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=3+s",0,3533,7213,NULL,NULL,"2015-03-06 10:02:38"
917,12,"0E0B41","pre",NULL,3,10,"t*(15+x)=w",NULL,NULL,NULL,NULL,"x=w/t-15","x=w/t-15",1,6769,12637,NULL,NULL,"2015-03-06 10:02:46"
918,12,"0E0B41","pre",NULL,4,12,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=vn/15",0,10507,13444,NULL,NULL,"2015-03-06 10:03:00"
919,12,"A9C9AF","pre",NULL,5,14,"r/(x+16)=v",NULL,NULL,NULL,NULL,"r/v-16=x","(r/v)-16=x",0,8695,23355,NULL,NULL,"2015-03-06 10:03:01"
920,12,"0E0B41","pre",NULL,5,13,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=p/(e-6)",1,10951,18672,NULL,NULL,"2015-03-06 10:03:19"
921,12,"A9C9AF","pre",NULL,6,7,"n=16*x-h",NULL,NULL,NULL,NULL,"(n+h)/16=x","(n+h)/16=x",1,3430,17209,NULL,NULL,"2015-03-06 10:03:19"
922,12,"50634F","pre",NULL,5,13,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=-p(e-6)",0,16675,56899,NULL,NULL,"2015-03-06 10:03:23"
923,12,"0E0B41","pre",NULL,6,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=s+3",1,3977,6508,NULL,NULL,"2015-03-06 10:03:26"
924,12,"A9C9AF","pre",NULL,7,11,"-b/x=1/12",NULL,NULL,NULL,NULL,"-b*12=x","-12b=x",0,7110,13247,NULL,NULL,"2015-03-06 10:03:33"
925,12,"50634F","pre",NULL,6,12,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=nv/15",0,6428,21258,NULL,NULL,"2015-03-06 10:03:45"
926,12,"A9C9AF","pre",NULL,8,15,"hx+nx=13",NULL,NULL,NULL,NULL,"x=13/(h+n)","x=13/(h+n)",1,2796,19816,NULL,NULL,"2015-03-06 10:03:53"
927,12,"6C0B50","main","interactive",0,29,"(-d/14)*x=q","-d/14=q*x","-d/14=q/x","-d*14=q/x",NULL,"B","A",0,4423,9308,"-d/14=q*x",5,"2015-03-06 10:03:59"
928,12,"A9C9AF","pre",NULL,9,1,"7=c+x",NULL,NULL,NULL,NULL,"7-c=x","=x",0,0,7216,NULL,NULL,"2015-03-06 10:04:01"
929,12,"A9C9AF","pre",NULL,10,9,"w=12/x",NULL,NULL,NULL,NULL,"x=12/w","x=",0,0,1928,NULL,NULL,"2015-03-06 10:04:03"
930,12,"A9C9AF","pre",NULL,11,17,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=",0,0,933,NULL,NULL,"2015-03-06 10:04:05"
931,12,"A9C9AF","pre",NULL,12,5,"-r*x=9",NULL,NULL,NULL,NULL,"x=9/-r","x=",0,0,697,NULL,NULL,"2015-03-06 10:04:06"
932,12,"A9C9AF","pre",NULL,13,16,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","=x",0,0,1520,NULL,NULL,"2015-03-06 10:04:08"
933,12,"0E0B41","pre",NULL,7,16,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","=x",0,15146,42350,NULL,NULL,"2015-03-06 10:04:09"
934,12,"A9C9AF","pre",NULL,14,8,"8=(b+x)/n",NULL,NULL,NULL,NULL,"8n-b=x","=x",0,0,887,NULL,NULL,"2015-03-06 10:04:10"
935,12,"0E0B41","pre",NULL,8,17,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=",0,0,1391,NULL,NULL,"2015-03-06 10:04:11"
936,12,"A9C9AF","pre",NULL,15,3,"x/-10=s",NULL,NULL,NULL,NULL,"x=-10s","x=",0,0,1254,NULL,NULL,"2015-03-06 10:04:11"
